Date,Name,Country,BusinessType,BusinessSubType,BreachType,DataType,DataType2,InsideOutside,ThirdParty,ThirdPartyName,TotalAffected,RefPage,UID,XREF1,StockSymbol,DataRecovered,ConsumerLawsuit,ArrestProsecution
5/16/2006,American Institute of CPAs,US,Biz,Org,Lost Disk Drive,SSN,NAA,Outside,No,,330000,http://attrition.org/dataloss/2006/05/aicpa01.html,DL-0217,,No,Unknown,Unknown,Unknown
5/16/2006,University of California Berkeley,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,1200,http://attrition.org/dataloss/2006/05/ucb03.html,DL-0425,,No,Unknown,Unknown,Unknown
5/17/2006,M & T Bank,US,Biz,Fin,Stolen Laptop,SSN,NAA,Outside,Yes,PFPC Inc,2524,?,DL-0461,CW-0021,MTB,No,No,No
5/18/2006,American Red Cross,US,Biz,Org,Fraud - SE,SSN,NAA,Inside - Malicious,No,,8000,http://attrition.org/dataloss/2006/05/arc01.html,DL-0218,,No,Unknown,Unknown,Unknown
5/19/2006,Frost Bank,US,Biz,Fin,Hack,CCN,?,Outside,Yes,?,100,http://attrition.org/dataloss/2006/05/fb01.html,DL-0219,,No,Unknown,Unknown,Unknown
5/22/2006,U.S. Department of Veterans Affairs,US,Gov,Fed,Stolen Computer,SSN,NAA,Outside,No,,26500000,http://attrition.org/dataloss/2006/05/dva01.html,DL-0220,,No,Unknown,Unknown,Unknown
5/23/2006,University of Delaware Dept. Public Safety,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,1076,http://attrition.org/dataloss/2006/05/ud02.html,DL-0221,,No,Unknown,Unknown,Unknown
5/23/2006,Butler Co. Dept.of Mental Retardation Developmental Disabilities,US,Gov,County,Stolen Laptop,SSN,?,Outside,No,,100,http://attrition.org/dataloss/2006/05/mrdd01.html,DL-0353,,No,Unknown,Unknown,Unknown
5/23/2006,Mortgage Lenders Network USA,US,Biz,Fin,Fraud - SE,SSN,NAA,Inside - Malicious,No,,231000,http://attrition.org/dataloss/2006/05/mln01.html,DL-0386,CW-0002,No,Unknown,Unknown,Yes
5/24/2006,Sacred Heart University,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,135000,http://attrition.org/dataloss/2006/05/shu01.html,DL-0222,,No,No,No,No
5/25/2006,Security Savings Bank,US,Biz,Fin,Fraud - SE,ACC,CCN,Outside,No,,13,?,DL-0387,CW-0003,No,Unknown,Unknown,Unknown
5/26/2006,California State University Stanislaus,US,Edu,Uni,Web,SSN,NAA,Inside - Accidental,No,,1294,http://attrition.org/dataloss/2006/05/CSUStanislaus02.html,DL-0423,,No,Unknown,Unknown,Unknown
5/30/2006,Florida International University,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/05/fiu01.html,DL-0223,,No,Unknown,Unknown,Unknown
5/31/2006,Texas Guaranteed Student Loan Corp.,US,Biz,Fin,Lost Media,SSN,NAA,Outside,Yes,Hummingbird,1300000,http://attrition.org/dataloss/2006/05/tgslc01.html,DL-0224,,No,Unknown,Unknown,Unknown
5/31/2006,VyStar Credit Union,US,Biz,Fin,Hack,SSN,NAA,Outside,No,,34000,http://attrition.org/dataloss/2006/05/vystar01.html,DL-0225,,No,Unknown,Unknown,Unknown
6/1/2006,Hotels.com,US,Biz,Tech,Stolen Laptop,CCN,NAA,Outside,Yes,Ernst and Young,243000,http://attrition.org/dataloss/2006/06/ey04.html,DL-0226,,EXPE,Unknown,Unknown,Unknown
6/1/2006,Miami Ohio University,US,Edu,Uni,Lost Media,SSN,NAA,Outside,No,,851,http://attrition.org/dataloss/2006/06/miami02.html,DL-0227,,No,Unknown,Unknown,Unknown
6/1/2006,YMCA of Greater Providence,US,Biz,Org,Stolen Laptop,CCN,NAA,Outside,No,,65000,http://attrition.org/dataloss/2006/06/ymca01.html,DL-0228,,No,Unknown,Unknown,Unknown
6/1/2006,University of Kentucky,US,Edu,Uni,Web,SSN,?,Inside - Accidental,No,,1300,http://attrition.org/dataloss/2006/06/uk01.html,DL-0229,,No,Unknown,Unknown,Unknown
6/2/2006,Ahold USA,US,Biz,Retail,Lost Laptop,SSN,NAA,Inside - Accidental,Yes,Electronic Data Systems Corp.,?,http://attrition.org/dataloss/2006/06/sas01.html,DL-0230,,AHO,Unknown,Unknown,Unknown
6/3/2006,Buckeye Community Health Plan,US,Med,Org,Stolen Laptop,SSN,NAA,Outside,No,,72000,http://attrition.org/dataloss/2006/06/bhcp01.html,DL-0231,,No,Unknown,Unknown,Unknown
6/3/2006,Humana Medicare,US,Med,Org,Web,SSN,?,Inside - Accidental,No,,17000,http://attrition.org/dataloss/2006/06/humana01.html,DL-0232,,HUM,Unknown,Unknown,Unknown
6/5/2006,United States Internal Revenue Service,US,Gov,Fed,Lost Laptop,SSN,NAA,Outside,No,,291,http://attrition.org/dataloss/2006/06/irs02.html,DL-0233,,No,Unknown,Unknown,Unknown
6/6/2006,University of Texas El Paso,US,Edu,Uni,Hack,SSN,?,Inside - Malicious,No,,4719,http://attrition.org/dataloss/2006/06/utep01.html,DL-0234,,No,Unknown,Unknown,Unknown
6/7/2006,Colorado Mental Health Institute,US,Med,Org,Stolen Documents,SSN,NAA,Outside,No,,287,http://attrition.org/dataloss/2006/06/cmhi01.html,DL-0485,,No,No,No,No
6/8/2006,University of Michigan Credit Union,US,Edu,Uni,Stolen Documents,PPN,?,Outside,No,,5000,http://attrition.org/dataloss/2006/06/mcu01.html,DL-0235,,No,Unknown,Unknown,Unknown
6/9/2006,Ohio University,US,Edu,Uni,Hack,SSN,?,Outside,No,,70000,http://attrition.org/dataloss/2006/06/ohiou03.html,DL-0236,,No,Unknown,Unknown,Unknown
6/9/2006,National Nuclear Safety Administration,US,Gov,Fed,Hack,PPN,?,Outside,No,,1500,http://attrition.org/dataloss/2006/06/nnsa01.html,DL-0237,,No,Unknown,Unknown,Unknown
6/10/2006,Nationwide Retirement Systems,US,Biz,Fin,Stolen Laptop,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/06/nationwide01.html,DL-0462,,No,No,No,No
6/11/2006,Denver Election Commission,US,Gov,State,Lost Documents,SSN,NAA,Inside - Accidental,No,,150000,http://attrition.org/dataloss/2006/06/dec01.html,DL-0238,,No,Unknown,Unknown,Unknown
6/12/2006,Fish & Richardson,US,Biz,Law,Stolen Laptop,SSN,NAA,Outside,No,,10,?,DL-0388,CW-0005,No,Unknown,Unknown,Unknown
6/13/2006,KDDI,JP,Biz,Tech,Hack,NAA,DOB,Outside,No,,4000000,http://attrition.org/dataloss/2006/06/kddi01.html,DL-0239,,KDDIF.PK,Unknown,Unknown,Unknown
6/13/2006,State of Minnesota,US,Gov,State,Stolen Laptop,SSN,?,Outside,No,,?,http://attrition.org/dataloss/2006/06/mn01.html,DL-0240,,No,Unknown,Unknown,Unknown
6/13/2006,Hanford Nuclear Reservation,US,Gov,Fed,Fraud - SE,SSN,?,Inside - Malicious,No,,4000,http://attrition.org/dataloss/2006/06/hanford01.html,DL-0241,,No,Unknown,Unknown,Unknown
6/13/2006,Oregon Department of Revenue,US,Gov,State,Hack,SSN,NAA,Inside - Accidental,No,,2200,http://attrition.org/dataloss/2006/06/oregon01.html,DL-0242,,No,Unknown,Unknown,Unknown
6/14/2006,American International Group,US,Biz,Fin,Stolen Computer,SSN,NAA,Outside,No,,969000,http://attrition.org/dataloss/2006/06/aig01.html,DL-0243,,AIG,No,No,No
6/16/2006,Union Pacific,US,Biz,Ind,Stolen Computer,SSN,NAA,Outside,No,,30000,http://attrition.org/dataloss/2006/06/up01.html,DL-0244,,UNP,Unknown,Unknown,Unknown
6/16/2006,New York State Comptrollers Office,US,Gov,State,Lost Tape,SSN,NAA,Outside,No,,1300,http://attrition.org/dataloss/2006/06/nyco01.html,DL-0245,,No,Unknown,Unknown,Unknown
6/17/2006,Western Illinois University,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,240000,http://attrition.org/dataloss/2006/06/wiu01.html,DL-0246,,No,Unknown,Unknown,Unknown
6/17/2006,Automatic Data Processing,US,Biz,Data,Email,SSN,NAA,Inside - Accidental,No,,80,http://attrition.org/dataloss/2006/06/adpi01.html,DL-0247,,ADP,Unknown,Unknown,Unknown
6/18/2006,ING U.S. Financial Services,US,Biz,Fin,Stolen Laptop,SSN,?,Outside,No,,13000,http://attrition.org/dataloss/2006/06/ing01.html,DL-0248,,ING,Unknown,Unknown,Unknown
6/20/2006,Equifax Inc.,US,Biz,Fin,Stolen Laptop,SSN,NAA,Outside,No,,2500,http://attrition.org/dataloss/2006/06/equifax02.html,DL-0249,,EFX,Unknown,Unknown,Unknown
6/20/2006,University of Alabama Birmingham,US,Edu,Uni,Stolen Computer,SSN,MED,Outside,No,,9800,http://attrition.org/dataloss/2006/06/uab01.html,DL-0250,,No,Unknown,Unknown,Unknown
6/20/2006,New Jersey Department of Labor and Workforce Development,US,Gov,State,Snail Mail,SSN,NAA,Inside - Accidental,No,,498,http://attrition.org/dataloss/2006/06/njlabor01.html,DL-0488,,No,No,No,No
6/21/2006,Cumberland County Emergency Medical Services,US,Med,Hos,Stolen Laptop,SSN,NAA,Outside,No,,24000,http://attrition.org/dataloss/2006/06/ccems01.html,DL-0251,,No,Unknown,Unknown,Unknown
6/22/2006,United States Department of Agriculture,US,Gov,Fed,Hack,SSN,NAA,Outside,No,,26000,http://attrition.org/dataloss/2006/06/usda01.html,DL-0252,,No,Unknown,Unknown,Unknown
6/22/2006,Federal Trade Commission,US,Gov,Fed,Stolen Laptop,SSN,ACC,Outside,No,,110,http://attrition.org/dataloss/2006/06/ftc01.html,DL-0253,,No,Unknown,Unknown,Unknown
6/22/2006,University of Kentucky,US,Edu,Uni,Stolen Media,SSN,?,Outside,No,,6500,http://attrition.org/dataloss/2006/06/uk02.html,DL-0487,,No,No,No,No
6/23/2006,San Francisco State University,US,Edu,Uni,Stolen Laptop,SSN,NAA,Outside,No,,3000,http://attrition.org/dataloss/2006/06/sfsu01.html,DL-0254,,No,Unknown,Unknown,Unknown
6/23/2006,United States Navy,US,Gov,Fed,Web,SSN,NAA,Inside - Accidental,No,,28000,http://attrition.org/dataloss/2006/06/usnavy01.html,DL-0255,,No,Unknown,Unknown,Unknown
6/24/2006,Catawba County Schools,US,Edu,HS,Web,SSN,?,Inside - Accidental,No,,619,http://attrition.org/dataloss/2006/06/catawba01.html,DL-0256,,No,Unknown,Unknown,Unknown
6/24/2006,Social Security Administration,US,Gov,Fed,Stolen Laptop,SSN,NAA,Outside,No,,228,http://attrition.org/dataloss/2006/06/ssa01.html,DL-0521,,No,No,No,No
6/26/2006,Australian High Tech Crime Centre,AU,Gov,Fed,Lost Media,ACC,NAA,Outside,No,,3500,http://attrition.org/dataloss/2006/06/ahtcc01.html,DL-0257,,No,Unknown,Unknown,Unknown
6/26/2006,King County Elections,US,Gov,County,Web,SSN,?,Inside - Accidental,No,,?,http://attrition.org/dataloss/2006/06/kingco01.html,DL-0258,,No,Unknown,Unknown,Unknown
6/27/2006,HSBC,GB,Biz,Fin,Fraud - SE,ACC,?,Inside - Malicious,No,,20,http://attrition.org/dataloss/2006/06/hsbc01.html,DL-0259,,HBC,Unknown,Unknown,Unknown
6/27/2006,Government Accountability Office,US,Gov,Fed,Web,SSN,NAA,Inside - Accidental,No,,1000,http://attrition.org/dataloss/2006/06/gao01.html,DL-0260,,No,Unknown,Unknown,Unknown
6/27/2006,AAAAA Rent-A-Space,US,Biz,Retail,Hack,SSN,CCN,Outside,No,,13000,http://attrition.org/dataloss/2006/06/aaaaa01.html,DL-0261,,No,Unknown,Unknown,Unknown
6/28/2006,Minnesota Department of Revenue,US,Gov,State,Lost Media,FIN,?,Outside,No,,2400,http://attrition.org/dataloss/2006/06/mdr01.html,DL-0262,,No,Unknown,Unknown,Unknown
6/29/2006,Allstate,US,Biz,Fin,Stolen Computer,SSN,FIN,Outside,No,,27000,http://attrition.org/dataloss/2006/06/allstate01.html,DL-0263,,ALL,Unknown,Unknown,Unknown
6/29/2006,Nebraska Treasurer's Office,US,Gov,State,Hack,SSN,NAA,Outside,No,,300000,http://attrition.org/dataloss/2006/06/nto01.html,DL-0264,,No,Unknown,Unknown,Unknown
6/29/2006,Nat.Institutes of Health Federal Credit Union,US,Gov,Fed,?,?,?,Outside,No,,41000,http://attrition.org/dataloss/2006/06/nihfcu01.html,DL-0265,,No,Unknown,Unknown,Unknown
6/30/2006,U.S. Department of Veterans Affairs,US,Gov,Fed,Lost Tape,SSN,?,Outside,No,,16000,http://attrition.org/dataloss/2006/06/dva04.html,DL-0266,,No,Unknown,Unknown,Unknown
6/30/2006,Washington Regional Medical Center,US,Med,Hos,Stolen Laptop,?,?,Outside,No,,5000,http://attrition.org/dataloss/2006/06/wrmc01.html,DL-0465,,No,No,No,No
7/1/2006,American Red Cross,US,Biz,Org,Stolen Laptop,SSN,MED,Outside,No,,?,http://attrition.org/dataloss/2006/07/arc02.html,DL-0267,,No,Unknown,Unknown,Unknown
7/5/2006,Bisys Group Inc.,US,Biz,Fin,Lost Tapes,SSN,FIN,Outside,No,,61000,http://attrition.org/dataloss/2006/07/bisys01.html,DL-0268,,BSG,Unknown,Unknown,Unknown
7/6/2006,Automatic Data Processing,US,Biz,Data,Fraud - SE,FIN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/07/adp02.html,DL-0269,,ADP,Unknown,Unknown,Unknown
7/6/2006,University of Tennessee,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,36000,http://attrition.org/dataloss/2006/07/ut01.html,DL-0270,,No,Unknown,Unknown,Unknown
7/7/2006,Hattiesburg City Hall,US,Gov,City,Stolen Disk Drive,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/07/hatties01.html,DL-0271,,No,No,No,No
7/7/2006,National Association of Securities Dealers,US,Biz,Fin,Stolen Laptop,SSN,NAA,Outside,No,,73,http://attrition.org/dataloss/2006/07/nasd01.html,DL-0272,,No,Unknown,Unknown,Unknown
7/7/2006,United States Navy,US,Gov,Fed,Web,SSN,?,Outside,No,,100000,http://attrition.org/dataloss/2006/07/usnavy02.html,DL-0273,,No,Unknown,Unknown,Unknown
7/7/2006,Montana Public Health and Human Services,US,Gov,State,Stolen Computer,?,?,Outside,No,,?,http://attrition.org/dataloss/2006/07/montana01.html,DL-0274,,No,Unknown,Unknown,Unknown
7/13/2006,Moraine Park Technical College,US,Edu,Uni,Lost Media,SSN,NAA,Outside,No,,1500,http://attrition.org/dataloss/2006/07/mptc01.html,DL-0275,,No,Unknown,Unknown,Unknown
7/14/2006,University of Iowa,US,Edu,Uni,Stolen Laptop,SSN,?,Outside,No,,280,http://attrition.org/dataloss/2006/07/iowau01.html,DL-0276,,No,Unknown,Unknown,Unknown
7/14/2006,Hampton Circuit Court,US,Gov,County,Web,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/07/hampton01.html,DL-0277,,No,Unknown,Unknown,Unknown
7/14/2006,Northwestern University,US,Edu,Uni,Hack,SSN,?,Outside,No,,17000,http://attrition.org/dataloss/2006/07/northwestern01.html,DL-0278,,No,Unknown,Unknown,Unknown
7/16/2006,Mississippi Secretary of State,US,Gov,State,Web,SSN,?,Outside,No,,?,http://attrition.org/dataloss/2006/07/miss01.html,DL-0279,,No,Unknown,Unknown,Unknown
7/18/2006,United States Department of Agriculture,US,Gov,Fed,Stolen Laptop,SSN,NAA,Outside,No,,350,http://attrition.org/dataloss/2006/07/usda01.html,DL-0280,,No,Unknown,Unknown,Unknown
7/18/2006,Nelnet Inc.,US,Biz,Data,Lost Tape,?,?,Outside,Yes,UPS,188000,http://attrition.org/dataloss/2006/07/nelnet01.html,DL-0281,,NNI,Unknown,Unknown,Unknown
7/20/2006,Oasis,GB,Biz,Retail,Disposal - Documents,CCN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/07/oasis01.html,DL-0282,,No,Unknown,Unknown,Unknown
7/21/2006,Special Funds Conservation Committee,US,Gov,State,Stolen Computer,SSN,NAA,Outside,Yes,CS Stars,540000,http://attrition.org/dataloss/2006/07/csstars01.html,DL-0283,,No,Yes,No,No
7/21/2006,BCTGM Local 192 Union,US,Biz,City,Fraud - SE,SSN,?,Inside - Accidental,No,,140,?,DL-0389,CW-0006,No,Unknown,Unknown,Unknown
7/24/2006,New York Department of Homeless Services,US,Gov,State,Email,SSN,NAA,Inside - Accidental,No,,8400,http://attrition.org/dataloss/2006/07/nycdhs01.html,DL-0284,,No,Unknown,Unknown,Unknown
7/24/2006,Wolters Kluwer,US,Biz,Fin,Stolen Laptop,SSN,NAA,Outside,No,,8500,http://attrition.org/dataloss/2006/07/kluwer01.html,DL-0668,,WLSNC.AS,Unknown,Unknown,Unknown
7/25/2006,Georgetown University Hospital,US,Edu,Med,?,SSN,NAA,Inside - Accidental,Yes,InstantDX,23000,http://attrition.org/dataloss/2006/07/guh01.html,DL-0285,,No,Unknown,Unknown,Unknown
7/25/2006,Armstrong World Industries,US,Biz,Ind,Stolen Laptop,SSN,NAA,Outside,Yes,Deloitte & Touche,12000,http://attrition.org/dataloss/2006/07/armstrong01.html,DL-0286,,AWI,Unknown,Unknown,Unknown
7/25/2006,Old Mutual Capital Inc,US,Biz,Fin,Stolen Laptop,SSN,NAA,Outside,No,,6500,http://attrition.org/dataloss/2006/07/omc01.html,DL-0287,,ODMTF.PK,Unknown,Unknown,Unknown
7/25/2006,Cablevision,US,Biz,Tech,Lost Tape,SSN,FIN,Outside,Yes,?,13700,http://attrition.org/dataloss/2006/07/cablevision01.html,DL-0288,,CVC,Unknown,Unknown,Unknown
7/26/2006,MD Management,CA,Biz,Med,Stolen Laptop,FIN,?,Outside,No,,8000,http://attrition.org/dataloss/2006/07/mdmgt01.html,DL-0289,,No,Unknown,Unknown,Unknown
7/26/2006,United States Navy,US,Gov,Fed,Stolen Laptop,SSN,?,Outside,No,,31000,http://attrition.org/dataloss/2006/07/navy02.html,DL-0290,,No,Unknown,Unknown,Unknown
7/27/2006,Kaiser Permanente,US,Med,NFP,Stolen Laptop,?,?,Outside,No,,160000,http://attrition.org/dataloss/2006/07/kaiser01.html,DL-0291,,No,Unknown,Unknown,Unknown
7/27/2006,Los Angeles County Dept. Community Senior Services,US,Gov,County,Stolen Laptop,?,?,Outside,No,,?,http://attrition.org/dataloss/2006/07/lacounty01.html,DL-0292,,No,Unknown,Unknown,Unknown
7/27/2006,Los Angeles County Community Development Commission,US,Gov,County,Hack,?,?,Outside,No,,4800,http://attrition.org/dataloss/2006/07/lacounty01.html,DL-0293,,No,Unknown,Unknown,Unknown
7/27/2006,Los Angeles Count Adult Protective Services,US,Gov,County,Stolen Laptop,?,?,Outside,No,,?,http://attrition.org/dataloss/2006/07/lacounty01.html,DL-0294,,No,Unknown,Unknown,Unknown
7/28/2006,Lancaster General Hospital,US,Med,Hos,Stolen Computer,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/07/lgh01.html,DL-0295,,No,Unknown,Unknown,Unknown
7/29/2006,Sentry Insurance,US,Biz,Fin,Fraud - SE,SSN,NAA,Inside - Malicious,No,,112198,http://attrition.org/dataloss/2006/07/sentry01.html,DL-0296,,No,Unknown,Unknown,Yes
8/1/2006,Cal Poly,US,Edu,Uni,Stolen Laptop,SSN,NAA,Outside,No,,3020,http://attrition.org/dataloss/2006/08/calpoly01.html,DL-0297,,No,Unknown,Unknown,Unknown
8/1/2006,U.S. Bank,US,Biz,Fin,Stolen Documents,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/08/usbank01.html,DL-0298,,USB,Unknown,Unknown,Unknown
8/1/2006,Dollar Tree,US,Biz,Retail,Fraud - SE,FIN,?,Outside,No,,150,http://attrition.org/dataloss/2006/08/dollartree01.html,DL-0299,,DLTR,Unknown,Unknown,Yes
8/1/2006,Wichita State University,US,Edu,Uni,Hack,CCN,?,Outside,No,,2040,http://attrition.org/dataloss/2006/08/wsu01.html,DL-0300,,No,Unknown,Unknown,Unknown
8/2/2006,West Virginia Div. of Rehabilitiation Services,US,Gov,State,Stolen Laptop,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/08/wvdrs01.html,DL-0301,,No,Unknown,Unknown,Unknown
8/2/2006,Belhaven College,US,Edu,Uni,Stolen Laptop,SSN,NAA,Outside,No,,300,http://attrition.org/dataloss/2006/08/belhaven01.html,DL-0302,,No,Unknown,Unknown,Unknown
8/2/2006,Vassar Brothers Medical Center,US,Med,Hos,Stolen Laptop,SSN,DOB,Outside,No,,257800,http://attrition.org/dataloss/2006/08/vbmc01.html,DL-0303,,No,Unknown,Unknown,Unknown
8/4/2006,Toyota,US,Biz,Ind,Stolen Laptop,SSN,NAA,Outside,No,,1500,http://attrition.org/dataloss/2006/08/toyota01.html,DL-0304,,TM,Unknown,Unknown,Unknown
8/4/2006,Matrix Bancorp Inc.,US,Biz,Fin,Stolen Laptop,?,?,Outside,No,,?,http://attrition.org/dataloss/2006/08/matrix01.html,DL-0305,,UWBK,Unknown,Unknown,Unknown
8/4/2006,PSA HealthCare,US,Med,Hos,Stolen Laptop,SSN,NAA,Outside,No,,51000,http://attrition.org/dataloss/2006/08/psa01.html,DL-0306,,PSAI,Unknown,Unknown,Unknown
8/8/2006,U.S. Department of Veterans Affairs,US,Gov,Fed,Stolen Computer,SSN,NAA,Outside,Yes,Unisys,38000,http://attrition.org/dataloss/2006/08/unisys01.html,DL-0307,,No,Unknown,Unknown,Unknown
8/8/2006,Virginia Bureau of Insurance,US,Gov,State,Web,SSN,?,Inside - Accidental,No,,202000,http://attrition.org/dataloss/2006/08/vbi01.html,DL-0308,,No,Unknown,Unknown,Unknown
8/8/2006,Linens n Things,US,Biz,Retail,Disposal - Documents,CCN,NAA,Inside - Accidental,No,,90,http://attrition.org/dataloss/2006/08/lnt01.html,DL-0309,,No,Unknown,Unknown,Unknown
8/9/2006,U.S. Department of Transportation,US,Gov,Fed,Stolen Laptop,SSN,NAA,Outside,No,,133000,http://attrition.org/dataloss/2006/08/usdot01.html,DL-0310,,No,Yes,No,Yes
8/11/2006,Madrona Medical Group,US,Med,Hos,Fraud - SE,SSN,NAA,Inside - Malicious,No,,6000,http://attrition.org/dataloss/2006/08/madrona01.html,DL-0311,,No,Unknown,Unknown,Unknown
8/15/2006,University of Kentucky,US,Edu,Uni,Web,SSN,?,Inside - Accidental,No,,630,http://attrition.org/dataloss/2006/08/uk01.html,DL-0312,,No,Unknown,Unknown,Unknown
8/15/2006,University of Kentucky Department of Geography,US,Edu,Uni,Web,SSN,?,Inside - Accidental,No,,80,http://attrition.org/dataloss/2006/08/uk01.html,DL-0313,,No,Unknown,Unknown,Unknown
8/16/2006,Chevron,US,Biz,Ind,Stolen Laptop,SSN,?,Outside,Yes,?,?,http://attrition.org/dataloss/2006/08/chevron01.html,DL-0314,,CVX,Unknown,Unknown,Unknown
8/17/2006,Williams-Sonoma,US,Biz,Retail,Stolen Laptop,SSN,FIN,Outside,Yes,Deloitte & Touche,1200,http://attrition.org/dataloss/2006/08/ws01.html,DL-0315,,WSM,Unknown,Unknown,Unknown
8/17/2006,HCA Inc.,US,Med,Ins,Stolen Computer,SSN,NAA,Outside,No,,7000,http://attrition.org/dataloss/2006/08/hca01.html,DL-0316,,No,Unknown,Unknown,Unknown
8/18/2006,California Department of Mental Health,US,Gov,Med,Lost Tape,SSN,NAA,Outside,No,,9468,http://attrition.org/dataloss/2006/08/cdmh01.html,DL-0317,,No,Unknown,Unknown,Unknown
8/22/2006,Aflac,US,Biz,Fin,Stolen Laptop,SSN,NAA,Outside,No,,612,http://attrition.org/dataloss/2006/08/aflac01.html,DL-0318,,AFL,Unknown,Unknown,Unknown
8/22/2006,Beaverton School District,US,Edu,HS,Disposal - Documents,SSN,NAA,Inside - Accidental,No,,1600,http://attrition.org/dataloss/2006/08/bsd01.html,DL-0319,,No,Unknown,Unknown,Unknown
8/22/2006,Troy Beaumont Hospital,US,Med,Hos,Stolen Laptop,SSN,MED,Outside,No,,28473,http://attrition.org/dataloss/2006/08/tbh01.html,DL-0320,,No,Unknown,Unknown,Unknown
8/23/2006,United States Department of Education,US,Gov,Fed,Web,SSN,NAA,Inside - Accidental,Yes,Affiliated Computer Services,21000,http://attrition.org/dataloss/2006/08/usde01.html,DL-0321,,No,Unknown,Unknown,Unknown
8/25/2006,Federal Motor Carrier Safety Administration,US,Gov,Fed,Stolen Laptop,NAA,DOB,Outside,No,,193,http://attrition.org/dataloss/2006/08/fmcsa01.html,DL-0322,,No,Unknown,Unknown,Unknown
8/25/2006,Dominion Resources,US,Biz,Ind,Stolen Laptop,SSN,NAA,Outside,No,,1700,http://attrition.org/dataloss/2006/08/dominion01.html,DL-0323,,D,No,No,No
8/25/2006,Sovereign Bank,US,Biz,Fin,Stolen Laptop,?,?,Outside,No,,?,http://attrition.org/dataloss/2006/08/sovereign01.html,DL-0324,,SOV,Unknown,Unknown,Unknown
8/25/2006,Verizon Wireless,US,Biz,Tech,Email,NAA,?,Inside - Accidental,No,,5000,http://attrition.org/dataloss/2006/08/verizon01.html,DL-0325,,VZ,Unknown,Unknown,Unknown
8/26/2006,PortTix,US,Biz,Retail,Hack,CCN,?,Outside,No,,2000,http://attrition.org/dataloss/2006/08/porttix01.html,DL-0326,,No,Unknown,Unknown,Unknown
8/26/2006,University of South Carolina,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,6000,http://attrition.org/dataloss/2006/08/usc01.html,DL-0327,,No,Unknown,Unknown,Unknown
8/27/2006,New Mexico Administrative Office of the Courts,US,Gov,State,Web,SSN,NAA,Inside - Accidental,No,,1500,http://attrition.org/dataloss/2006/08/nmaoc01.html,DL-0328,,No,Unknown,Unknown,Unknown
8/29/2006,AT&T,US,Biz,Ind,Hack,CCN,?,Outside,No,,19000,http://attrition.org/dataloss/2006/08/att01.html,DL-0329,,T,Unknown,Unknown,Unknown
8/29/2006,Compass Health,US,Med,Hos,Stolen Laptop,SSN,?,Outside,No,,8000,http://attrition.org/dataloss/2006/08/compass01.html,DL-0330,,No,Unknown,Unknown,Unknown
8/29/2006,United States Department of Education,US,Gov,Fed,Stolen Laptop,SSN,?,Outside,No,,43,http://attrition.org/dataloss/2006/08/usdoe02.html,DL-0331,,No,Unknown,Unknown,Unknown
8/29/2006,Valley Baptist Medical Center,US,Med,Hos,Web,SSN,NAA,Inside - Accidental,No,,73,http://attrition.org/dataloss/2006/08/valley01.html,DL-0332,,No,Unknown,Unknown,Unknown
8/31/2006,LabCorp,US,Biz,Med,Stolen Computer,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/08/labcorp01.html,DL-0333,,LH,Unknown,Unknown,Unknown
8/31/2006,Dominos Pizza,CA,Biz,Retail,Disposal - Documents,CCN,NAA,Inside - Accidental,No,,?,http://attrition.org/dataloss/2006/08/dominos01.html,DL-0334,,DPZ,Unknown,Unknown,Unknown
9/1/2006,Virginia Commonwealth University,US,Edu,Uni,Web,SSN,NAA,Inside - Accidental,No,,2100,http://attrition.org/dataloss/2006/09/vcu01.html,DL-0335,,No,Unknown,Unknown,Unknown
9/1/2006,City of Chicago,US,Gov,City,Stolen Laptop,SSN,NAA,Outside,Yes,Nationwide Retirement Solutions,38443,http://attrition.org/dataloss/2006/09/chicago01.html,DL-0336,,No,Unknown,Unknown,Unknown
9/1/2006,Wells Fargo,US,Biz,Fin,Stolen Laptop,SSN,NAA,Outside,Yes,?,?,http://attrition.org/dataloss/2006/09/wells01.html,DL-0337,,WFC,Unknown,Unknown,Unknown
9/6/2006,Transportation Security Administration,US,Gov,Fed,Snail Mail,SSN,DOB,Inside - Accidental,Yes,?,1195,http://attrition.org/dataloss/2006/09/tsa01.html,DL-0338,,No,Unknown,Unknown,Unknown
